original-domain,domain-name,issuer-name,issuer-country,cert-start,cert-end,cert-duration,fuzzer,http-active,https-active,dns-ns,dns-a,dns-mx,geoip-country,banner-http,ssdeep-score
bell.ca,mpraqr.int.bell.ca,Entrust Inc.,US,2019-07-31,2021-10-30,822,original*,0,0,,,,,,
bell.ca,mtrlpqdc281-044.on.bell.ca,Entrust Inc.,US,2019-07-31,2021-10-30,822,original*,0,0,,,,,,
bell.ca,ucm.int.bell.ca,Entrust Inc.,US,2019-07-31,2021-10-30,822,original*,0,0,,,,,,
bell.ca,armis.dev.int.bell.ca,Entrust Inc.,US,2019-07-31,2021-10-30,822,original*,0,0,,,,,,
bell.ca,cnf.dev.int.bell.ca,Entrust Inc.,US,2019-07-31,2021-10-30,822,original*,0,0,,,,,,
bell.ca,csgadj.dev.int.bell.ca,Entrust Inc.,US,2019-07-31,2021-10-30,822,original*,0,0,,,,,,
bell.ca,entadj.dev.int.bell.ca,Entrust Inc.,US,2019-07-31,2021-10-30,822,original*,0,0,,,,,,
bell.ca,hotlister.dev.int.bell.ca,Entrust Inc.,US,2019-07-31,2021-10-30,822,original*,0,0,,,,,,
bell.ca,mprabus.dev.int.bell.ca,Entrust Inc.,US,2019-07-31,2021-10-30,822,original*,0,0,,,,,,
bell.ca,mpraqr.dev.int.bell.ca,Entrust Inc.,US,2019-07-31,2021-10-30,822,original*,0,0,,,,,,
bell.ca,ucm.dev.int.bell.ca,Entrust Inc.,US,2019-07-31,2021-10-30,822,original*,0,0,,,,,,
bell.ca,api-dit.ids.int.bell.ca,Entrust Inc.,US,2019-07-30,2021-10-29,822,original*,0,0,,,,,,
bell.ca,bellcaamss.int.bell.ca,Entrust Inc.,US,2019-07-26,2021-10-25,822,original*,0,0,,,,,,
bell.ca,outilwebdev.businessportal.bell.ca,Entrust Inc.,US,2019-05-15,2021-08-14,822,original*,1,1,,184.150.211.151,,,BigIP,0.0
bell.ca,ekiosk.ipvod.bell.ca,Entrust Inc.,US,2019-07-05,2021-10-04,822,original*,1,1,,184.150.80.146,,,BigIP,0.0
bell.ca,capc.external100.uat2.mis2.bell.ca,Entrust Inc.,US,2019-06-20,2021-09-19,822,original*,0,0,,206.47.249.69,,,,
bell.ca,ptx.ptttest.wireless.bell.ca,DigiCert Inc,US,2019-07-11,2021-07-10,730,original*,0,1,,184.151.176.109,,,,
bell.ca,egls.ptttest.wireless.bell.ca,DigiCert Inc,US,2019-07-11,2021-07-10,730,original*,0,1,,184.151.176.110,,,,
bell.ca,eastproxy.ec.btc.bell.ca,Entrust Inc.,US,2019-07-25,2021-06-17,693,original*,0,0,,,,,,
bell.ca,qcproxy.ec.btc.bell.ca,Entrust Inc.,US,2019-07-25,2021-06-17,693,original*,0,0,,,,,,
bell.ca,sbc5-6halifax01.ec.btc.bell.ca,Entrust Inc.,US,2019-07-25,2021-06-17,693,original*,0,0,,142.177.160.185,,,,
bell.ca,pcidts-pvs.int.bell.ca,Entrust Inc.,US,2019-07-25,2021-10-24,822,original*,0,0,,,,,,
bell.ca,pcidts-pp-esb.int.bell.ca,Entrust Inc.,US,2019-07-25,2021-10-24,822,original*,0,0,,,,,,
bell.ca,pcidts-esb.int.bell.ca,Entrust Inc.,US,2019-07-25,2021-10-24,822,original*,0,0,,,,,,
bell.ca,fmis.int.bell.ca,Entrust Inc.,US,2019-07-24,2021-10-23,822,original*,0,0,,,,,,
bell.ca,network-presales-api.int.bell.ca,Entrust Inc.,US,2019-07-24,2021-10-23,822,original*,0,0,,,,,,
bell.ca,network-presales.int.bell.ca,Entrust Inc.,US,2019-07-24,2021-10-23,822,original*,0,0,,,,,,
bell.ca,netx-api.int.bell.ca,Entrust Inc.,US,2019-07-24,2021-10-23,822,original*,0,0,,,,,,
bell.ca,network-responsibility-api.int.bell.ca,Entrust Inc.,US,2019-07-24,2021-10-23,822,original*,0,0,,,,,,
bell.ca,network-responsibility.int.bell.ca,Entrust Inc.,US,2019-07-24,2021-10-23,822,original*,0,0,,,,,,
bell.ca,gasp-malibu-api.int.bell.ca,Entrust Inc.,US,2019-07-24,2021-10-23,822,original*,0,0,,,,,,
bell.ca,held-orders-api.int.bell.ca,Entrust Inc.,US,2019-07-24,2021-10-23,822,original*,0,0,,,,,,
bell.ca,held-orders.int.bell.ca,Entrust Inc.,US,2019-07-24,2021-10-23,822,original*,0,0,,,,,,
bell.ca,gasp-ftth-parser-api.int.bell.ca,Entrust Inc.,US,2019-07-24,2021-10-23,822,original*,0,0,,,,,,
bell.ca,ftth-gateway-api.int.bell.ca,Entrust Inc.,US,2019-07-24,2021-10-23,822,original*,0,0,,,,,,
bell.ca,ftth-gateway.int.bell.ca,Entrust Inc.,US,2019-07-24,2021-10-23,822,original*,0,0,,,,,,
bell.ca,passerelle-ftth-api.int.bell.ca,Entrust Inc.,US,2019-07-24,2021-10-23,822,original*,0,0,,,,,,
bell.ca,passerelle-ftth.int.bell.ca,Entrust Inc.,US,2019-07-24,2021-10-23,822,original*,0,0,,,,,,
bell.ca,cms-api.int.bell.ca,Entrust Inc.,US,2019-07-24,2021-10-23,822,original*,0,0,,,,,,
bell.ca,civilwork-api.int.bell.ca,Entrust Inc.,US,2019-07-24,2021-10-23,822,original*,0,0,,,,,,
bell.ca,civilwork.int.bell.ca,Entrust Inc.,US,2019-07-24,2021-10-23,822,original*,0,0,,,,,,
bell.ca,nexus.ctslab.int.bell.ca,Entrust Inc.,US,2019-07-18,2021-10-17,822,original*,0,0,,,,,,
bell.ca,dmobeo-003.on.bell.ca,Entrust Inc.,US,2019-07-17,2021-10-16,822,original*,0,0,,,,,,
bell.ca,dmobeo-008.on.bell.ca,Entrust Inc.,US,2019-07-17,2021-10-16,822,original*,0,0,,,,,,
bell.ca,dmobeo-009.on.bell.ca,Entrust Inc.,US,2019-07-17,2021-10-16,822,original*,0,0,,,,,,
bell.ca,dmobeo-010.on.bell.ca,Entrust Inc.,US,2019-07-17,2021-10-16,822,original*,0,0,,,,,,
bell.ca,dmobeo-015.on.bell.ca,Entrust Inc.,US,2019-07-17,2021-10-16,822,original*,0,0,,,,,,
bell.ca,dmobeo-016.on.bell.ca,Entrust Inc.,US,2019-07-17,2021-10-16,822,original*,0,0,,,,,,
bell.ca,dmobeo-017.on.bell.ca,Entrust Inc.,US,2019-07-17,2021-10-16,822,original*,0,0,,,,,,
bell.ca,dmobeo-020.on.bell.ca,Entrust Inc.,US,2019-07-17,2021-10-16,822,original*,0,0,,,,,,
bell.ca,dmobeo-019.on.bell.ca,Entrust Inc.,US,2019-07-17,2021-10-16,822,original*,0,0,,,,,,
bell.ca,dmobeo-018.on.bell.ca,Entrust Inc.,US,2019-07-17,2021-10-16,822,original*,0,0,,,,,,
bell.ca,dmobb9-d02.on.bell.ca,Entrust Inc.,US,2019-07-17,2021-10-16,822,original*,0,0,,,,,,
bell.ca,dmobeo-011.on.bell.ca,Entrust Inc.,US,2019-07-17,2021-10-16,822,original*,0,0,,,,,,
bell.ca,dmobb8-d25.on.bell.ca,Entrust Inc.,US,2019-07-17,2021-10-16,822,original*,0,0,,,,,,
bell.ca,dmobb8-025.on.bell.ca,Entrust Inc.,US,2019-07-17,2021-10-16,822,original*,0,0,,,,,,
bell.ca,slb2.interaction.bell.ca,Entrust Inc.,US,2019-05-22,2021-08-21,822,original*,0,0,,184.150.210.163,,,,
bell.ca,amsshomephone.int.bell.ca,Entrust Inc.,US,2019-07-15,2021-10-14,822,original*,0,0,,,,,,
bell.ca,amsscorporate.int.bell.ca,Entrust Inc.,US,2019-07-15,2021-10-14,822,original*,0,0,,,,,,
bell.ca,amsshomephonepetm.qc.bell.ca,Entrust Inc.,US,2019-07-15,2021-10-14,822,original*,0,0,,,,,,
bell.ca,iot.wireless.bell.ca,Entrust Inc.,US,2019-07-10,2021-10-09,822,original*,0,1,!ServFail,209.71.218.62,,,,
bell.ca,ccbi-metrics.int.bell.ca,Entrust Inc.,US,2019-07-08,2021-10-07,822,original*,0,0,,,,,,
bell.ca,cia-mesures.int.bell.ca,Entrust Inc.,US,2019-07-08,2021-10-07,822,original*,0,0,,,,,,
bell.ca,ccbi-reports.int.bell.ca,Entrust Inc.,US,2019-07-08,2021-10-07,822,original*,0,0,,,,,,
bell.ca,cia-rapports.int.bell.ca,Entrust Inc.,US,2019-07-08,2021-10-07,822,original*,0,0,,,,,,
bell.ca,sbc.east.betc.bell.ca,Entrust Inc.,US,2019-07-04,2021-10-03,822,original*,0,0,,,,,,
bell.ca,sbc.montreal.betc.bell.ca,Entrust Inc.,US,2019-07-04,2021-10-03,822,original*,0,0,,184.150.214.177,,,,
bell.ca,sbc.ontario.betc.bell.ca,Entrust Inc.,US,2019-07-04,2021-10-03,822,original*,0,0,,,,,,
bell.ca,sbc.quebec.betc.bell.ca,Entrust Inc.,US,2019-07-04,2021-10-03,822,original*,0,0,,,,,,
bell.ca,sbc.toronto.betc.bell.ca,Entrust Inc.,US,2019-07-04,2021-10-03,822,original*,0,0,,184.150.214.121,,,,
bell.ca,sbc.west.betc.bell.ca,Entrust Inc.,US,2019-07-04,2021-10-03,822,original*,0,0,,,,,,
bell.ca,sbc.calgary.betc.bell.ca,Entrust Inc.,US,2019-07-04,2021-10-03,822,original*,0,0,,184.150.214.113,,,,
bell.ca,djil1.on.bell.ca,Entrust Inc.,US,2019-07-02,2021-10-01,822,original*,0,0,,,,,,
bell.ca,w0110wgp1.ptttest.wireless.bell.ca,DigiCert Inc.,US,2019-06-11,2021-06-14,734,original*,0,0,,184.151.176.36,,,,
bell.ca,edi.integration.uat.bell.ca,Entrust Inc.,US,2019-05-09,2021-08-08,822,original*,0,1,,184.150.210.223,,,,
bell.ca,www.tac.bell.ca,Entrust Inc.,US,2019-06-05,2021-09-04,822,original*,0,1,,184.150.80.58,,,,
bell.ca,edi.integration.bell.ca,Entrust Inc.,US,2019-05-09,2021-08-08,822,original*,0,0,,184.150.210.220,,,,
bell.ca,poc1-tls.ptttest.wireless.bell.ca,DigiCert Inc,US,2019-06-14,2021-06-13,730,original*,0,0,,184.151.254.41,,,,
bell.ca,ordermax-uat.bell.ca,Entrust Inc.,US,2019-06-10,2021-09-09,822,original*,0,1,,206.47.98.233,,,,
bell.ca,poc1-tls.ptttest.wireless.bell.ca,DigiCert Inc.,US,2019-06-11,2021-06-14,734,original*,0,0,,184.151.254.41,,,,
bell.ca,gestionmobile.bell.ca,Entrust Inc.,US,2019-06-19,2021-09-18,822,original*,0,1,!ServFail,184.150.84.121,,,,
bell.ca,mobilemanagement2.bell.ca,Entrust Inc.,US,2019-06-19,2021-09-18,822,original*,0,1,!ServFail,204.101.198.121,,,,
bell.ca,mobilemanagement-a.bell.ca,Entrust Inc.,US,2019-06-19,2021-09-18,822,original*,0,1,,67.69.231.14,,,,
bell.ca,mobilemanagement-b.bell.ca,Entrust Inc.,US,2019-06-19,2021-09-18,822,original*,0,1,,67.69.231.15,,,,
bell.ca,mobilemanagement.bell.ca,Entrust Inc.,US,2019-06-19,2021-09-18,822,original*,0,1,!ServFail,204.101.198.121,,,,
bell.ca,mobilemanagement-c.bell.ca,Entrust Inc.,US,2019-06-19,2021-09-18,822,original*,0,1,,204.101.223.138,,,,
bell.ca,mobilemanagement-d.bell.ca,Entrust Inc.,US,2019-06-19,2021-09-18,822,original*,0,1,,204.101.223.140,,,,
bell.ca,poc2-tls.ptt.wireless.bell.ca,DigiCert Inc,US,2019-06-19,2021-06-18,730,original*,0,0,,184.151.254.22,,,,
bell.ca,gestionmobile-preprod.bell.ca,Entrust Inc.,US,2019-06-19,2021-09-18,822,original*,0,0,,,,,,
bell.ca,gestionmobile-test.bell.ca,Entrust Inc.,US,2019-06-19,2021-09-18,822,original*,0,1,,67.69.231.16,,,,
bell.ca,mobilemanagement-preprod.bell.ca,Entrust Inc.,US,2019-06-19,2021-09-18,822,original*,0,1,,184.150.84.218,,,,
bell.ca,mobilemanagement-test.bell.ca,Entrust Inc.,US,2019-06-19,2021-09-18,822,original*,0,1,,67.69.231.16,,,,
bell.ca,poc1-tls.ptt.wireless.bell.ca,DigiCert Inc,US,2019-06-19,2021-06-18,730,original*,0,0,,184.151.254.6,,,,
bell.ca,w0110wgp1.ptt.wireless.bell.ca,DigiCert Inc,US,2019-06-19,2021-06-18,730,original*,0,0,,184.151.176.1,,,,
bell.ca,w0110wgp1.ptttest.wireless.bell.ca,DigiCert Inc,US,2019-06-14,2021-06-13,730,original*,0,0,,184.151.176.36,,,,
bell.ca,mtl02vaipamlab01.int.bell.ca,Entrust Inc.,US,2019-06-26,2021-09-25,822,original*,0,0,,,,,,
bell.ca,mtl02vgrid03.int.bell.ca,Entrust Inc.,US,2019-06-26,2021-09-25,822,original*,0,0,,10.90.75.20,,,,
bell.ca,mtl02vipamlabvip.int.bell.ca,Entrust Inc.,US,2019-06-26,2021-09-25,822,original*,0,0,,,,,,
bell.ca,tor63vgridvip.int.bell.ca,Entrust Inc.,US,2019-06-26,2021-09-25,822,original*,0,0,,10.90.67.24,,,,
bell.ca,simcoe-2.nfvi-r1.stratus.int.bell.ca,Entrust Inc.,US,2019-06-26,2021-09-25,822,original*,0,0,,,,,,
bell.ca,northstreet-2.nfvi-r1.stratus.int.bell.ca,Entrust Inc.,US,2019-06-26,2021-09-25,822,original*,0,0,,,,,,
bell.ca,northstreet-1.nfvi-r1.stratus.int.bell.ca,Entrust Inc.,US,2019-06-26,2021-09-25,822,original*,0,0,,,,,,
bell.ca,nootka-2.nfvi-r1.stratus.int.bell.ca,Entrust Inc.,US,2019-06-26,2021-09-25,822,original*,0,0,,,,,,
bell.ca,nootka-1.nfvi-r1.stratus.int.bell.ca,Entrust Inc.,US,2019-06-26,2021-09-25,822,original*,0,0,,,,,,
bell.ca,maynard-2.nfvi-r1.stratus.int.bell.ca,Entrust Inc.,US,2019-06-26,2021-09-25,822,original*,0,0,,,,,,
bell.ca,j0400iarhsatcaps01.stratus.int.bell.ca,Entrust Inc.,US,2019-06-26,2021-09-25,822,original*,0,0,,,,,,
bell.ca,b0033iarhsatcaps01.stratus.int.bell.ca,Entrust Inc.,US,2019-06-26,2021-09-25,822,original*,0,0,,,,,,
bell.ca,dth-stb-command.bell.ca,Entrust Inc.,US,2019-06-26,2021-09-25,822,original*,0,0,,209.71.217.25,,,,
bell.ca,dth-stb-auth.bell.ca,Entrust Inc.,US,2019-06-26,2021-09-25,822,original*,0,0,,209.71.217.26,,,,
bell.ca,adobelicenseportal.int.bell.ca,Entrust Inc.,US,2019-06-25,2021-09-24,822,original*,0,0,,,,,,
bell.ca,saprevrec.intranet.bell.ca,Entrust Inc.,US,2019-06-22,2021-07-04,743,original*,0,0,,,,,,
bell.ca,mtl02vdseppoe01-config.int.bell.ca,Entrust Inc.,US,2019-06-21,2021-09-20,822,original*,0,0,,,,,,
bell.ca,mtl02vdseppoe01-config.isp.intranet.bell.ca,Entrust Inc.,US,2019-06-21,2021-09-20,822,original*,0,0,,,,,,
bell.ca,mtl02vdseppoe01.isp.intranet.bell.ca,Entrust Inc.,US,2019-06-21,2021-09-20,822,original*,0,0,,172.24.99.218,,,,
bell.ca,mtl02vdseppoe01-support.int.bell.ca,Entrust Inc.,US,2019-06-21,2021-09-20,822,original*,0,0,,,,,,
bell.ca,mtl02vdseppoe01-support.isp.intranet.bell.ca,Entrust Inc.,US,2019-06-21,2021-09-20,822,original*,0,0,,,,,,
bell.ca,mtl02vdseppoe01-tester.int.bell.ca,Entrust Inc.,US,2019-06-21,2021-09-20,822,original*,0,0,,,,,,
bell.ca,mtl02vdseppoe01-tester.isp.intranet.bell.ca,Entrust Inc.,US,2019-06-21,2021-09-20,822,original*,0,0,,,,,,
bell.ca,mtl02vdseppp0a.tipic.on.bell.ca,Entrust Inc.,US,2019-06-21,2021-09-20,822,original*,0,0,,,,,,
bell.ca,tor63vdseppoe01-config.int.bell.ca,Entrust Inc.,US,2019-06-21,2021-09-20,822,original*,0,0,,,,,,
bell.ca,tor63vdseppoe01-config.isp.intranet.bell.ca,Entrust Inc.,US,2019-06-21,2021-09-20,822,original*,0,0,,,,,,
bell.ca,tor63vdseppoe01.isp.intranet.bell.ca,Entrust Inc.,US,2019-06-21,2021-09-20,822,original*,0,0,,172.19.128.95,,,,
bell.ca,tor63vdseppoe01-support.int.bell.ca,Entrust Inc.,US,2019-06-21,2021-09-20,822,original*,0,0,,,,,,
bell.ca,tor63vdseppoe01-support.isp.intranet.bell.ca,Entrust Inc.,US,2019-06-21,2021-09-20,822,original*,0,0,,,,,,
bell.ca,tor63vdseppoe01-tester.int.bell.ca,Entrust Inc.,US,2019-06-21,2021-09-20,822,original*,0,0,,,,,,
bell.ca,tor63vdseppoe01-tester.isp.intranet.bell.ca,Entrust Inc.,US,2019-06-21,2021-09-20,822,original*,0,0,,,,,,
bell.ca,capc.external100.primary.mis2.bell.ca,Entrust Inc.,US,2019-06-20,2021-09-19,822,original*,0,1,,184.150.84.119,,,,
bell.ca,netxnfuseprod.int.bell.ca,Entrust Inc.,US,2019-06-20,2021-09-19,822,original*,0,0,,,,,,
bell.ca,87ontario-2.nfvi-r1.stratus.int.bell.ca,Entrust Inc.,US,2019-06-20,2021-09-19,822,original*,0,0,,,,,,
bell.ca,cs.qc.bell.ca,Entrust Inc.,US,2019-06-19,2021-09-18,822,original*,0,0,,,,,,
bell.ca,poc2-tls.ptttest.wireless.bell.ca,DigiCert Inc,US,2019-06-19,2021-06-18,730,original*,0,0,,184.151.254.57,,,,
bell.ca,maynard-1.nfvi-r1.stratus.int.bell.ca,Entrust Inc.,US,2019-06-18,2021-09-17,822,original*,0,0,,,,,,
bell.ca,87ontario-1.nfvi-r1.stratus.int.bell.ca,Entrust Inc.,US,2019-06-18,2021-09-17,822,original*,0,0,,,,,,
bell.ca,amsscorporatepete.int.bell.ca,Entrust Inc.,US,2019-06-17,2021-09-16,822,original*,0,0,,,,,,
bell.ca,poc1-pntfy.ptt.wireless.bell.ca,DigiCert Inc,US,2019-05-21,2021-05-20,730,original*,0,0,,184.151.176.4,,,,
bell.ca,vivantio-webservices.bell.ca,Entrust Inc.,US,2019-05-23,2021-08-22,822,original*,1,1,!ServFail,184.150.210.210,,,BigIP,0.0
bell.ca,poc1-tls.ptt.wireless.bell.ca,DigiCert Inc,US,2019-05-21,2021-05-20,730,original*,0,0,,184.151.254.6,,,,
bell.ca,poc2-pntfy.ptt.wireless.bell.ca,DigiCert Inc,US,2019-05-21,2021-05-20,730,original*,0,0,,184.151.176.20,,,,
bell.ca,bsf.ims.bell.ca,Entrust Inc.,US,2019-05-08,2021-08-07,822,original*,0,1,,206.47.78.147,,,,
bell.ca,poc2-gntfy.ptt.wireless.bell.ca,DigiCert Inc,US,2019-05-21,2021-05-20,730,original*,0,0,,184.151.254.20,,,,
bell.ca,naf.ims.bell.ca,Entrust Inc.,US,2019-05-08,2021-08-07,822,original*,0,1,,184.151.127.99,,,,
bell.ca,vivantio-flex.bell.ca,Entrust Inc.,US,2019-05-23,2021-08-22,822,original*,1,1,!ServFail,184.150.210.209,,,BigIP,0.0
bell.ca,stationcm.bell.ca,Entrust Inc.,US,2019-05-24,2021-08-23,822,original*,0,0,,184.150.212.145,,,,
bell.ca,poc1-gntfy.ptt.wireless.bell.ca,DigiCert Inc,US,2019-05-21,2021-05-20,730,original*,0,0,,184.151.254.4,,,,
bell.ca,rls.ptt.wireless.bell.ca,DigiCert Inc,US,2019-05-21,2021-05-20,730,original*,0,1,,184.151.176.35,,,,
bell.ca,poc2-tls.ptt.wireless.bell.ca,DigiCert Inc,US,2019-05-21,2021-05-20,730,original*,0,0,,184.151.254.22,,,,
bell.ca,ppoc2-tls.ptttest.wireless.bell.ca,DigiCert Inc,US,2019-03-20,2021-03-19,730,original*,0,0,,184.151.176.57,,,,
bell.ca,otss4itsm-dev.int.bell.ca,Entrust Inc.,US,2019-06-11,2021-09-10,822,original*,0,0,,,,,,
bell.ca,otss4itsm-prod.int.bell.ca,Entrust Inc.,US,2019-06-11,2021-09-10,822,original*,0,0,,,,,,
bell.ca,w0110wgp1.ptttest.wireless.bell.ca,DigiCert Inc,US,2019-06-10,2021-06-14,735,original*,0,0,,184.151.176.36,,,,
bell.ca,ftps.on.odcc.bell.ca,Entrust Inc.,US,2019-05-29,2021-06-07,740,original*,0,0,,50.100.15.78,,,,
bell.ca,odcc1b.bell.ca,Entrust Inc.,US,2019-05-29,2021-06-07,740,original*,1,1,,50.100.15.79,,,,0.0
bell.ca,odcc1.bell.ca,Entrust Inc.,US,2019-05-29,2021-06-07,740,original*,1,1,,50.100.15.79,,,,0.0
bell.ca,odcc1-drb.bell.ca,Entrust Inc.,US,2019-05-29,2021-06-07,740,original*,1,1,,142.165.219.145,,,,0.0
bell.ca,odcc1-dr.bell.ca,Entrust Inc.,US,2019-05-29,2021-06-07,740,original*,1,1,,142.165.219.145,,,,0.0
bell.ca,odcc2b.bell.ca,Entrust Inc.,US,2019-05-29,2021-06-07,740,original*,1,1,,50.100.15.80,,,,0.0
bell.ca,odcc2.bell.ca,Entrust Inc.,US,2019-05-29,2021-06-07,740,original*,1,1,,50.100.15.80,,,,0.0
bell.ca,odcc2-drb.bell.ca,Entrust Inc.,US,2019-05-29,2021-06-07,740,original*,1,1,,142.165.219.146,,,,0.0
bell.ca,odcc2-dr.bell.ca,Entrust Inc.,US,2019-05-29,2021-06-07,740,original*,1,1,,142.165.219.146,,,,0.0
bell.ca,odcc3b.bell.ca,Entrust Inc.,US,2019-05-29,2021-06-07,740,original*,0,0,,50.100.15.85,,,,
bell.ca,odcc3.bell.ca,Entrust Inc.,US,2019-05-29,2021-06-07,740,original*,0,0,,50.100.15.85,,,,
bell.ca,odcc.bell.ca,Entrust Inc.,US,2019-05-29,2021-06-07,740,original*,0,0,,50.100.15.145,,,,
bell.ca,odcc-dr-portal.bell.ca,Entrust Inc.,US,2019-05-29,2021-06-07,740,original*,1,1,,142.165.219.147,,,,0.0
bell.ca,anac86.qc.bell.ca,Entrust Inc.,US,2019-05-28,2021-08-27,822,original*,0,0,,,,,,
bell.ca,anacqw.qc.bell.ca,Entrust Inc.,US,2019-05-28,2021-08-27,822,original*,0,0,,,,,,
bell.ca,anacqx.qc.bell.ca,Entrust Inc.,US,2019-05-28,2021-08-27,822,original*,0,0,,,,,,
bell.ca,anac7g.qc.bell.ca,Entrust Inc.,US,2019-05-27,2021-08-26,822,original*,0,0,,,,,,
bell.ca,saprevrec-qa.intranet.bell.ca,Entrust Inc.,US,2019-05-27,2021-06-04,739,original*,0,0,,,,,,
bell.ca,cwmp.acs.bell.ca,DigiCert Inc,US,2019-05-21,2021-06-13,754,original*,0,1,,67.69.232.11,,,,
bell.ca,hots.intranet.bell.ca,Entrust Inc.,US,2019-05-22,2021-08-21,822,original*,0,0,,,,,,
bell.ca,apicloud.vas.int.bell.ca,Entrust Inc.,US,2019-05-22,2021-08-21,822,original*,0,0,,,,,,
bell.ca,www70.uat.interaction.bell.ca,Entrust Inc.,US,2019-05-01,2021-07-31,822,original*,0,0,,184.150.84.105,,,,
bell.ca,gpoc2-tls.ptt.wireless.bell.ca,DigiCert Inc,US,2019-05-21,2021-05-20,730,original*,0,0,,184.151.254.22,,,,
bell.ca,w0110wgp1.ptt.wireless.bell.ca,DigiCert Inc,US,2019-05-21,2021-05-20,730,original*,0,0,,184.151.176.1,,,,
bell.ca,ppoc2-tls.ptt.wireless.bell.ca,DigiCert Inc,US,2019-05-21,2021-05-20,730,original*,0,0,,184.151.176.22,,,,
bell.ca,ppoc1-tls.ptt.wireless.bell.ca,DigiCert Inc,US,2019-05-21,2021-05-20,730,original*,0,0,,184.151.176.6,,,,
bell.ca,gpoc1-tls.ptt.wireless.bell.ca,DigiCert Inc,US,2019-05-21,2021-05-20,730,original*,0,0,,,,,,
bell.ca,www170.interaction.bell.ca,Entrust Inc.,US,2019-05-01,2021-07-31,822,original*,0,1,,204.101.198.35,,,,
bell.ca,fileshare.bell.ca,Entrust Inc.,US,2019-04-24,2021-07-23,821,original*,1,1,,199.85.67.21,,,BigIP,0.0
bell.ca,sapportalbell.intranet.bell.ca,Entrust Inc.,US,2019-05-16,2021-08-15,822,original*,0,0,,,,,,
bell.ca,singleview.prodlikepetm.int.bell.ca,Entrust Inc.,US,2019-05-13,2021-08-12,822,original*,0,0,,,,,,
bell.ca,a0040iarhsatcaps01.stratus.int.bell.ca,Entrust Inc.,US,2019-05-10,2021-08-09,822,original*,0,0,,,,,,
bell.ca,e0141iarhsatcaps01.stratus.int.bell.ca,Entrust Inc.,US,2019-05-10,2021-08-09,822,original*,0,0,,,,,,
bell.ca,LEGAL.BELL.CA,Entrust Inc.,US,2019-05-03,2021-08-02,822,original*,0,0,!ServFail,184.150.211.187,,,BigIP,0.0
bell.ca,epc.int.bell.ca,Entrust Inc.,US,2019-05-06,2021-08-05,822,original*,0,0,,,,,,
bell.ca,bsh.int.bell.ca,Entrust Inc.,US,2019-05-06,2021-08-05,822,original*,0,0,,,,,,
bell.ca,kdoclick-tst1.int.bell.ca,Entrust Inc.,US,2019-05-02,2021-08-01,822,original*,0,0,,,,,,
bell.ca,ssol-tst1.int.bell.ca,Entrust Inc.,US,2019-05-02,2021-08-01,822,original*,0,0,,,,,,
bell.ca,b2bi-soa.int.bell.ca,Entrust Inc.,US,2019-05-02,2021-08-01,822,original*,0,0,,,,,,
bell.ca,b2bi-soa.on.int.bell.ca,Entrust Inc.,US,2019-05-02,2021-08-01,822,original*,0,0,,,,,,
bell.ca,b2bi-soa.qc.int.bell.ca,Entrust Inc.,US,2019-05-02,2021-08-01,822,original*,0,0,,,,,,
bell.ca,dcobyj-031.qc.bell.ca,Entrust Inc.,US,2019-05-02,2021-08-01,822,original*,0,0,,,,,,
bell.ca,dmobeo-d22.on.bell.ca,Entrust Inc.,US,2019-05-02,2021-08-01,822,original*,0,0,,,,,,
bell.ca,www.b2bi-soa.int.bell.ca,Entrust Inc.,US,2019-05-02,2021-08-01,822,original*,0,0,,,,,,
bell.ca,odcc-sb1b.bell.ca,Entrust Inc.,US,2019-03-26,2021-06-25,822,original*,1,1,,184.150.80.209,,,BigIP,0.0
bell.ca,odcc-sb1.bell.ca,Entrust Inc.,US,2019-03-26,2021-06-25,822,original*,1,1,,184.150.80.209,,,BigIP,0.0
bell.ca,odcc-sb1b-vip.bell.ca,Entrust Inc.,US,2019-03-26,2021-06-25,822,original*,0,0,,,,,,
bell.ca,odcc-sb1-vip.bell.ca,Entrust Inc.,US,2019-03-26,2021-06-25,822,original*,0,1,,8.21.164.117,,,,
bell.ca,oddc-sb1b-waf.bell.ca,Entrust Inc.,US,2019-03-26,2021-06-25,822,original*,0,0,,,,,,
bell.ca,oddc-sb1-waf.bell.ca,Entrust Inc.,US,2019-03-26,2021-06-25,822,original*,0,0,,,,,,
bell.ca,postact.cwmp.cove.acs.bell.ca,DigiCert Inc,US,2019-04-17,2021-01-27,651,original*,0,1,,67.69.232.8,,,,
bell.ca,mtl02vdseppoe01-config.int.bell.ca,Entrust Inc.,US,2019-04-08,2021-06-08,792,original*,0,0,,,,,,
bell.ca,mtl02vdseppoe01-config.isp.intranet.bell.ca,Entrust Inc.,US,2019-04-08,2021-06-08,792,original*,0,0,,,,,,
bell.ca,mtl02vdseppoe01.isp.intranet.bell.ca,Entrust Inc.,US,2019-04-08,2021-06-08,792,original*,0,0,,172.24.99.218,,,,
bell.ca,mtl02vdseppoe01-support.int.bell.ca,Entrust Inc.,US,2019-04-08,2021-06-08,792,original*,0,0,,,,,,
bell.ca,mtl02vdseppoe01-support.isp.intranet.bell.ca,Entrust Inc.,US,2019-04-08,2021-06-08,792,original*,0,0,,,,,,
bell.ca,mtl02vdseppoe01-tester.int.bell.ca,Entrust Inc.,US,2019-04-08,2021-06-08,792,original*,0,0,,,,,,
